id	file_name	title	title_playlist	playlist	composer	year	year_truncated	tonality	tune_key	tune_mode	structure	num_bars	time_signature	cycle_fifths_order	style	musicbrainz_id	wikidata_id	wikidata_allmusic	wiki_link	wikidata_description	lyricist
908	dataset/jazz1350/Reflections.xml	Reflections	Reflections [jazz1350]	jazz1350	Thelonious Monk	1978.0	1978.0	Ab major	Ab	major	AABA	32.0	4/4	-4.0	Ballad	63ca960f-0c70-309f-b9f0-c6cfe3b5cb12					
909	dataset/jazz1350/Relaxin' At Camarillo.xml	Relaxin' At Camarillo	Relaxin' At Camarillo [jazz1350]	jazz1350	Charlie Parker	1947.0	1947.0	C major	C	major	A	12.0	4/4	0.0	Up Tempo Swing	7f5869dd-0b1f-3d74-bcb9-8a56b6a6e19b	Q47484022		https://en.wikipedia.org/wiki/Relaxin%27_at_Camarillo	1947 single by Charlie Parker	
910	dataset/jazz1350/Remember.xml	Remember	Remember [jazz1350]	jazz1350	Irving Berlin			Ab major	Ab	major	AABA	32.0	4/4	-4.0	Medium Swing	d28b7488-7b7d-4867-b80f-a66874c995b3	Q7311630	mc0002416419	https://en.wikipedia.org/wiki/Remember_(Irving_Berlin_song)	1925 song by Irving Berlin	Irving Berlin
911	dataset/jazz1350/Rhythm-a-ning.xml	Rhythm-a-ning	Rhythm-a-ning [jazz1350]	jazz1350	Thelonious Monk	1958.0	1958.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Medium Up Swing	ee619352-ce88-3fe2-a065-ecaeddf44a98					
912	dataset/jazz1350/Road Song.xml	Road Song	Road Song [jazz1350]	jazz1350	Wes Montgomery	1968.0	1968.0	G minor	G	minor	AABA	32.0	4/4	-2.0	Latin	0bea85c7-41ac-32d2-9611-9141f2a34776					
913	dataset/jazz1350/Robbin's Nest.xml	Robbin's Nest	Robbin's Nest [jazz1350]	jazz1350	Illinois Jacquet	1947.0	1947.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Swing	d0392e86-d8c3-4278-b0b2-265084ca0934					Bob Russell
913	dataset/jazz1350/Robbin's Nest.xml	Robbin's Nest	Robbin's Nest [jazz1350]	jazz1350	Sir Charles Thompson	1947.0	1947.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Swing	d0392e86-d8c3-4278-b0b2-265084ca0934					Bob Russell
914	dataset/jazz1350/Rockin' Chair.xml	Rockin' Chair	Rockin' Chair [jazz1350]	jazz1350	Hoagy Carmichael	1929.0	1929.0	Eb major	Eb	major	ABA	32.0	4/4	-3.0	Medium Swing	daf67eab-2ae6-39e4-93be-eb91b4ce6890	Q1245364		https://en.wikipedia.org/wiki/Rockin%27_Chair_(1929_song)	song	Hoagy Carmichael
915	dataset/jazz1350/Room 608.xml	Room 608	Room 608 [jazz1350]	jazz1350	Horace Silver	1956.0	1956.0	Bb major	Bb	major	introAABA	40.0	4/4	-2.0	Medium Up Swing	5a43bf1e-3848-34ac-8626-30bed8635286					
916	dataset/jazz1350/Rose Room.xml	Rose Room	Rose Room [jazz1350]	jazz1350	Art Hickman	1917.0	1917.0	G major	G	major	ABAC	32.0	4/4	1.0	Medium Swing	d14b04fe-582f-3ade-9e9d-350b537d2ff1	Q7367923		https://en.wikipedia.org/wiki/Rose_Room	song	Harry Williams
917	dataset/jazz1350/Rosetta.xml	Rosetta	Rosetta [jazz1350]	jazz1350	Earl Hines	1933.0	1933.0	F major	F	major	AABA	32.0	4/4	-1.0	Medium Up Swing	d136fd56-1b09-326b-829a-e1b1c8ee7094					William Henri Woode
918	dataset/jazz1350/Round Midnight.xml	Round Midnight	Round Midnight [jazz1350]	jazz1350	Cootie Williams	1944.0	1944.0	Eb minor	Eb	minor	AABAC	41.0	4/4	-6.0	Ballad	f99aa87a-d665-3d56-8df6-1fb072ab2042	Q383357		https://en.wikipedia.org/wiki/%27Round_Midnight_(song)	"lyrical adaptation of ""'Round Midnight"" with lyrics by Bernie Hanighen"	Bernie Hanighen
918	dataset/jazz1350/Round Midnight.xml	Round Midnight	Round Midnight [jazz1350]	jazz1350	Thelonious Monk	1944.0	1944.0	Eb minor	Eb	minor	AABAC	41.0	4/4	-6.0	Ballad	f99aa87a-d665-3d56-8df6-1fb072ab2042	Q383357		https://en.wikipedia.org/wiki/%27Round_Midnight_(song)	"lyrical adaptation of ""'Round Midnight"" with lyrics by Bernie Hanighen"	Bernie Hanighen
919	dataset/jazz1350/Route 66.xml	Route 66	Route 66 [jazz1350]	jazz1350	Bobby Troup	1946.0	1946.0	F major	F	major	A	12.0	4/4	-1.0	Medium Swing	84f986f6-9145-3d62-80d5-5e729652ca52	Q636933	mc0002527349	https://en.wikipedia.org/wiki/(Get_Your_Kicks_on)_Route_66	popular rhythm and blues standard composed in 1946 by American songwriter Bobby Troup	Bobby Troup
920	dataset/jazz1350/S' Wonderful.xml	S' Wonderful	S' Wonderful [jazz1350]	jazz1350	George Gershwin	1925.0	1925.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Medium Up Swing	f583f1d2-a199-3c7b-b8bd-6a61b1d3e0cb	Q2156594	mc0002451946	https://en.wikipedia.org/wiki/%27S_Wonderful	"original show tune by George and Ira Gershwin; from the 1927 musical ""Funny face"""	Ira Gershwin
921	dataset/jazz1350/S'posin'.xml	S'posin'	S'posin' [jazz1350]	jazz1350	Andy Razaf	1929.0	1929.0	Bb major	Bb	major	ABAC	32.0	4/4	-2.0	Medium Swing	88169a0f-6613-3981-bd49-10638ba14a7e	Q96602658			original song composed by Paul Denniker, lyrics by Andy Razaf	
921	dataset/jazz1350/S'posin'.xml	S'posin'	S'posin' [jazz1350]	jazz1350	Paul Denniker	1929.0	1929.0	Bb major	Bb	major	ABAC	32.0	4/4	-2.0	Medium Swing	88169a0f-6613-3981-bd49-10638ba14a7e	Q96602658			original song composed by Paul Denniker, lyrics by Andy Razaf	
922	dataset/jazz1350/S.O.S..xml	S.O.S.	S.O.S. [jazz1350]	jazz1350	Wes Montgomery	1965.0	1965.0	C minor	C	minor	ABCBD	40.0	4/4	-3.0	Up Tempo Swing						
923	dataset/jazz1350/Saga Of Harrison Crabfeathers, The.xml	Saga Of Harrison Crabfeathers, The	Saga Of Harrison Crabfeathers, The [jazz1350]	jazz1350	Steve Kuhn			E minor	E	minor	ABCD	56.0	3/4	1.0	Waltz	1730fc6f-35b9-4c75-982a-d066f0e9f3be					Steve Kuhn
924	dataset/jazz1350/Salt Peanuts.xml	Salt Peanuts	Salt Peanuts [jazz1350]	jazz1350	Dizzy Gillespie	1943.0	1943.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Up Tempo Swing	50685bab-4a91-389c-81e6-c77299cca221	Q753543		https://en.wikipedia.org/wiki/Salt_Peanuts	song	
924	dataset/jazz1350/Salt Peanuts.xml	Salt Peanuts	Salt Peanuts [jazz1350]	jazz1350	Kenny Clarke	1943.0	1943.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Up Tempo Swing	50685bab-4a91-389c-81e6-c77299cca221	Q753543		https://en.wikipedia.org/wiki/Salt_Peanuts	song	
925	dataset/jazz1350/Samba De Orfeu.xml	Samba De Orfeu	Samba De Orfeu [jazz1350]	jazz1350	Antônio Maria	1959.0	1959.0	C major	C	major	AAB	40.0	4/4	0.0	Bossa Nova	d5ce3aea-a2a7-3ecc-9fbe-ad77b4feac21					
925	dataset/jazz1350/Samba De Orfeu.xml	Samba De Orfeu	Samba De Orfeu [jazz1350]	jazz1350	Luiz Bonfá	1959.0	1959.0	C major	C	major	AAB	40.0	4/4	0.0	Bossa Nova	d5ce3aea-a2a7-3ecc-9fbe-ad77b4feac21					
926	dataset/jazz1350/San Francisco Holiday.xml	San Francisco Holiday	San Francisco Holiday [jazz1350]	jazz1350	Thelonious Monk	1959.0	1959.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Medium Swing	b3890ada-363a-4b7d-b827-66d58537c4e9					
927	dataset/jazz1350/Sandu.xml	Sandu	Sandu [jazz1350]	jazz1350	Clifford Brown	1962.0	1962.0	Eb major	Eb	major	A	12.0	4/4	-3.0	Medium Swing	83c6e795-c81f-48eb-b40e-fb05ef37ff41					
928	dataset/jazz1350/Satellite.xml	Satellite	Satellite [jazz1350]	jazz1350	Glen Matlock	1960.0	1960.0	G major	G	major	ABAC	36.0	4/4	1.0	Up Tempo Swing	e89f2923-81e8-40ce-b4c8-ae062e5b0b08					
928	dataset/jazz1350/Satellite.xml	Satellite	Satellite [jazz1350]	jazz1350	John Lydon	1960.0	1960.0	G major	G	major	ABAC	36.0	4/4	1.0	Up Tempo Swing	e89f2923-81e8-40ce-b4c8-ae062e5b0b08					
928	dataset/jazz1350/Satellite.xml	Satellite	Satellite [jazz1350]	jazz1350	Paul Cook	1960.0	1960.0	G major	G	major	ABAC	36.0	4/4	1.0	Up Tempo Swing	e89f2923-81e8-40ce-b4c8-ae062e5b0b08					
928	dataset/jazz1350/Satellite.xml	Satellite	Satellite [jazz1350]	jazz1350	Steve Jones	1960.0	1960.0	G major	G	major	ABAC	36.0	4/4	1.0	Up Tempo Swing	e89f2923-81e8-40ce-b4c8-ae062e5b0b08					
929	dataset/jazz1350/Satin Doll.xml	Satin Doll	Satin Doll [jazz1350]	jazz1350	Billy Strayhorn	1953.0	1953.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Swing	410b73b1-64bb-3399-b859-4e582a15242a	Q2270445		https://en.wikipedia.org/wiki/Satin_Doll	song composed by Duke Ellington with lyrics by Johnny Mercer performed by Frank Sinatra	Johnny Mercer
929	dataset/jazz1350/Satin Doll.xml	Satin Doll	Satin Doll [jazz1350]	jazz1350	Duke Ellington	1953.0	1953.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Swing	410b73b1-64bb-3399-b859-4e582a15242a	Q2270445		https://en.wikipedia.org/wiki/Satin_Doll	song composed by Duke Ellington with lyrics by Johnny Mercer performed by Frank Sinatra	Johnny Mercer
930	dataset/jazz1350/Save Your Love For Me.xml	Save Your Love For Me	Save Your Love For Me [jazz1350]	jazz1350	Buddy Johnson	1955.0	1955.0	D major	D	major	introAABA	41.0	4/4	2.0	Slow Swing	e87d2145-97f6-33c8-a75e-f64fdb978d97					Buddy Johnson
931	dataset/jazz1350/Say It (Over And Over Again).xml	Say It (Over And Over Again)	Say It (Over And Over Again) [jazz1350]	jazz1350	Frank Loesser	1940.0	1940.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad						
932	dataset/jazz1350/Scene.xml	Scene	Scene [jazz1350]	jazz1350	Tom Harrell			G major	G	major	ABAC	38.0	3/4	1.0	Medium Swing	3468ae21-f041-45e5-9c00-d5755ba1d0c8					
933	dataset/jazz1350/Scotch And Soda.xml	Scotch And Soda	Scotch And Soda [jazz1350]	jazz1350	Dave Guard	1959.0	1959.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Slow Swing	26f2905c-6c52-45fe-87a9-bde133f235b4					Dave Guard
934	dataset/jazz1350/Scrapple From The Apple.xml	Scrapple From The Apple	Scrapple From The Apple [jazz1350]	jazz1350	Charlie Parker	1957.0	1957.0	F major	F	major	AABA	32.0	4/4	-1.0	Up Tempo Swing	858ebb4b-edd7-39ee-9120-a364c904a125					
935	dataset/jazz1350/Second Star To The Right, The.xml	Second Star To The Right, The	Second Star To The Right, The [jazz1350]	jazz1350	Sammy Fain	1950.0	1950.0	Eb major	Eb	major	AABC	32.0	4/4	-3.0	Slow Swing	a72fb6a8-cdeb-38fb-a891-239e5f79245d					Sammy Cahn
936	dataset/jazz1350/Second Time Around, The.xml	Second Time Around, The	Second Time Around, The [jazz1350]	jazz1350	Jimmy Van Heusen	1960.0	1960.0	C major	C	major	AAB	36.0	4/4	0.0	Medium Swing	1bedd9f6-f80d-3c47-b58f-50853b738c67	Q7762963	mc0002455855	https://en.wikipedia.org/wiki/The_Second_Time_Around_(1960_song)	"original song composed by Jimmy Van Heusen, lyrics by Sammy Cahn; from the 1960 film ""High Time"""	Sammy Cahn
937	dataset/jazz1350/Secret Love.xml	Secret Love	Secret Love [jazz1350]	jazz1350	Sammy Fain	1953.0	1953.0	Eb major	Eb	major	AAB	24.0	4/4	-3.0	Ballad	d6976a0a-433d-3b34-8f74-30ee8e990948	Q7444056	mc0002672759	https://en.wikipedia.org/wiki/Secret_Love_(Doris_Day_song)	"original song composed by Sammy Fain, words by Paul Francis Webster; from the 1953 movie ""Calamity Jane"""	Paul Francis Webster
938	dataset/jazz1350/Segment.xml	Segment	Segment [jazz1350]	jazz1350	Charlie Parker	1957.0	1957.0	Bb minor	Bb	minor	AABA	32.0	4/4	-5.0	Up Tempo Swing	239ee894-a97b-3806-ab10-53195ae330bb					
939	dataset/jazz1350/Sentimental Journey.xml	Sentimental Journey	Sentimental Journey [jazz1350]	jazz1350	Ben Homer	1944.0	1944.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Swing	2a2d2b64-fd9d-4823-b44c-865d638495ec	Q2084865	mc0002513113	https://en.wikipedia.org/wiki/Sentimental_Journey_(song)	original song composed by Les Brown and Ben Homer, lyrics by Bud Green	Bud Green
939	dataset/jazz1350/Sentimental Journey.xml	Sentimental Journey	Sentimental Journey [jazz1350]	jazz1350	Les Brown	1944.0	1944.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Swing	2a2d2b64-fd9d-4823-b44c-865d638495ec	Q2084865	mc0002513113	https://en.wikipedia.org/wiki/Sentimental_Journey_(song)	original song composed by Les Brown and Ben Homer, lyrics by Bud Green	Bud Green
940	dataset/jazz1350/September In The Rain.xml	September In The Rain	September In The Rain [jazz1350]	jazz1350	Harry Warren	1937.0	1937.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Medium Swing	9b7ce169-00d4-3864-a6ec-08aa3f77a5e7	Q5847977	mc0002403471	https://en.wikipedia.org/wiki/September_in_the_Rain	"original song composed by Harry Warren, lyrics by Al Dubin, additional lyrics by Charles Dunn; from the 1937 film ""Melody for Two"""	Al Dubin
941	dataset/jazz1350/September Song.xml	September Song	September Song [jazz1350]	jazz1350	Kurt Weill	1938.0	1938.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Ballad	480b5b96-d3f3-3b5b-b654-5a6c754cac61	Q7452233	mc0002510134	https://en.wikipedia.org/wiki/September_Song	"original show tune composed by Kurt Weill, lyrics by Maxwell Anderson; from the 1938 musical ""Knickerbocker Holiday"""	Maxwell Anderson
942	dataset/jazz1350/Serenade To A Cuckoo.xml	Serenade To A Cuckoo	Serenade To A Cuckoo [jazz1350]	jazz1350	Rahsaan Roland Kirk	1965.0	1965.0	F minor	F	minor	AB	16.0	4/4	-4.0	Medium Swing	e8835f8f-1ab7-47d2-bce8-84b8697b0fd4					
943	dataset/jazz1350/Serenade To A Soul Sister.xml	Serenade To A Soul Sister	Serenade To A Soul Sister [jazz1350]	jazz1350	Horace Silver	1968.0	1968.0	Eb minor	Eb	minor	ABC	24.0	3/4	-6.0	Waltz						
944	dataset/jazz1350/Serene.xml	Serene	Serene [jazz1350]	jazz1350	Dru Allen	1962.0	1962.0	Eb major	Eb	major	A	15.0	4/4	-3.0	Slow Swing	7a9a0596-efa8-4377-adb6-31aa04b3fc55					
944	dataset/jazz1350/Serene.xml	Serene	Serene [jazz1350]	jazz1350	Erick R. Scheid	1962.0	1962.0	Eb major	Eb	major	A	15.0	4/4	-3.0	Slow Swing	7a9a0596-efa8-4377-adb6-31aa04b3fc55					
944	dataset/jazz1350/Serene.xml	Serene	Serene [jazz1350]	jazz1350	Neil McKay	1962.0	1962.0	Eb major	Eb	major	A	15.0	4/4	-3.0	Slow Swing	7a9a0596-efa8-4377-adb6-31aa04b3fc55					
944	dataset/jazz1350/Serene.xml	Serene	Serene [jazz1350]	jazz1350	Summer Bowman	1962.0	1962.0	Eb major	Eb	major	A	15.0	4/4	-3.0	Slow Swing	7a9a0596-efa8-4377-adb6-31aa04b3fc55					
945	dataset/jazz1350/Serenity.xml	Serenity	Serenity [jazz1350]	jazz1350	Joe Henderson			Eb major	Eb	major	A	14.0	4/4	-3.0	Medium Swing	e29f9a71-2155-4729-af73-c3a1c5f4fd52					
946	dataset/jazz1350/Serpent's Tooth.xml	Serpent's Tooth	Serpent's Tooth [jazz1350]	jazz1350	Miles Davis			Bb major	Bb	major	AABA	32.0	4/4	-2.0	Medium Up Swing	d33d723c-0bc7-493a-b287-e3d8c76c4c96					
947	dataset/jazz1350/Seven Come Eleven.xml	Seven Come Eleven	Seven Come Eleven [jazz1350]	jazz1350	Benny Goodman	1940.0	1940.0	Ab major	Ab	major	AABA	32.0	4/4	-4.0	Medium Up Swing	87ed157a-7e5a-30c1-9863-3be241ff4536					
947	dataset/jazz1350/Seven Come Eleven.xml	Seven Come Eleven	Seven Come Eleven [jazz1350]	jazz1350	Charlie Christian	1940.0	1940.0	Ab major	Ab	major	AABA	32.0	4/4	-4.0	Medium Up Swing	87ed157a-7e5a-30c1-9863-3be241ff4536					
948	dataset/jazz1350/Seven Steps To Heaven.xml	Seven Steps To Heaven	Seven Steps To Heaven [jazz1350]	jazz1350	Miles Davis	1963.0	1963.0	F major	F	major	introAABA	40.0	4/4	-1.0	Up Tempo Swing	caf31d7d-3f08-4ae9-9ad3-ab176ad43407	Q7457476		https://en.wikipedia.org/wiki/Seven_Steps_to_Heaven_(composition)	1963 song composed by Victor Feldman, Miles Davis performed by Miles Davis	
948	dataset/jazz1350/Seven Steps To Heaven.xml	Seven Steps To Heaven	Seven Steps To Heaven [jazz1350]	jazz1350	Victor Feldman	1963.0	1963.0	F major	F	major	introAABA	40.0	4/4	-1.0	Up Tempo Swing	caf31d7d-3f08-4ae9-9ad3-ab176ad43407	Q7457476		https://en.wikipedia.org/wiki/Seven_Steps_to_Heaven_(composition)	1963 song composed by Victor Feldman, Miles Davis performed by Miles Davis	
949	dataset/jazz1350/Shadow Of Your Smile, The.xml	Shadow Of Your Smile, The	Shadow Of Your Smile, The [jazz1350]	jazz1350	Johnny Mandel	1965.0	1965.0	G major	G	major	AB	32.0	4/4	1.0	Bossa Nova	d6834247-b405-327d-996c-35f006f48afc	Q3522673	mc0002468274	https://en.wikipedia.org/wiki/The_Shadow_of_Your_Smile	original song composed by Johnny Mandel with words by Paul Francis Webster	Paul Francis Webster
950	dataset/jazz1350/Shaw 'Nuff.xml	Shaw 'Nuff	Shaw 'Nuff [jazz1350]	jazz1350	Charlie Parker	1948.0	1948.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Up Tempo Swing	73b71d3b-388a-3b5b-8f19-33f96ee15f8d					
950	dataset/jazz1350/Shaw 'Nuff.xml	Shaw 'Nuff	Shaw 'Nuff [jazz1350]	jazz1350	Dizzy Gillespie	1948.0	1948.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Up Tempo Swing	73b71d3b-388a-3b5b-8f19-33f96ee15f8d					
951	dataset/jazz1350/She's Funny That Way.xml	She's Funny That Way	She's Funny That Way [jazz1350]	jazz1350	Charles Daniels	1929.0	1929.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad						
952	dataset/jazz1350/Shine.xml	Shine	Shine [jazz1350]	jazz1350	Cecil Mack	1910.0	1910.0	Eb major	Eb	major	ABCD	32.0	4/4	-3.0	Up Tempo Swing	c5986157-6f4e-411d-a90d-6c6128af0494	Q7497320		https://en.wikipedia.org/wiki/Shine_(1910_song)	1910 jazz song	Cecil Mack, Lew Brown
952	dataset/jazz1350/Shine.xml	Shine	Shine [jazz1350]	jazz1350	Ford Dabney	1910.0	1910.0	Eb major	Eb	major	ABCD	32.0	4/4	-3.0	Up Tempo Swing	c5986157-6f4e-411d-a90d-6c6128af0494	Q7497320		https://en.wikipedia.org/wiki/Shine_(1910_song)	1910 jazz song	Cecil Mack, Lew Brown
952	dataset/jazz1350/Shine.xml	Shine	Shine [jazz1350]	jazz1350	Lew Brown	1910.0	1910.0	Eb major	Eb	major	ABCD	32.0	4/4	-3.0	Up Tempo Swing	c5986157-6f4e-411d-a90d-6c6128af0494	Q7497320		https://en.wikipedia.org/wiki/Shine_(1910_song)	1910 jazz song	Cecil Mack, Lew Brown
953	dataset/jazz1350/Shiny Stockings.xml	Shiny Stockings	Shiny Stockings [jazz1350]	jazz1350	Frank Foster			F major	F	major	ABAC	32.0	4/4	-1.0	Medium Swing	10d6f290-1ddb-331e-bc7b-f039bdc3e9e1					
954	dataset/jazz1350/Shutterbug.xml	Shutterbug	Shutterbug [jazz1350]	jazz1350	J.J. Johnson	1960.0	1960.0	G minor	G	minor	A	20.0	4/4	-2.0	Up Tempo Swing	ec56eae9-d602-458c-9149-e062d4ed3803					
955	dataset/jazz1350/Si Si.xml	Si Si	Si Si [jazz1350]	jazz1350	Charlie Parker			F major	F	major	A	12.0	4/4	-1.0	Medium Swing	ce8e245e-a596-4759-b506-c8af1f3a4ec2					
956	dataset/jazz1350/Sid's Delight.xml	Sid's Delight	Sid's Delight [jazz1350]	jazz1350	Tadd Dameron	1949.0	1949.0	Ab major	Ab	major	AA	32.0	4/4	-4.0	Medium Swing	afc60f4a-9f4f-45bd-9cdc-3451691796a4					
957	dataset/jazz1350/Sidewinder.xml	Sidewinder	Sidewinder [jazz1350]	jazz1350	Lee Morgan	1959.0	1959.0	Eb major	Eb	major	A	24.0	4/4	-3.0	Funk	7af52106-7376-38d5-83c4-484b786fba10	Q17144542		https://en.wikipedia.org/wiki/The_Sidewinder_(composition)	song	
958	dataset/jazz1350/Silver's Serenade.xml	Silver's Serenade	Silver's Serenade [jazz1350]	jazz1350	Horace Silver	1963.0	1963.0	G major	G	major	AB	19.0	4/4	1.0	Medium Swing	078764f0-db08-4e6d-a7cb-323ac91c7752					
959	dataset/jazz1350/Simone.xml	Simone	Simone [jazz1350]	jazz1350	Frank Foster	1971.0	1971.0	D minor	D	minor	ABC	24.0	3/4	-1.0	Waltz	310db29c-6f26-4b66-886b-5be6a50784bb					
960	dataset/jazz1350/Since I Fell For You.xml	Since I Fell For You	Since I Fell For You [jazz1350]	jazz1350	Buddy Johnson	1945.0	1945.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Slow Swing	cacf8cd8-6baf-3aca-a5e1-477beb3b8d15	Q7521894		https://en.wikipedia.org/wiki/Since_I_Fell_for_You	original song written and composed by Buddy Johnson	Buddy Johnson
961	dataset/jazz1350/Sippin' At Bells.xml	Sippin' At Bells	Sippin' At Bells [jazz1350]	jazz1350	Charlie Parker	1948.0	1948.0	F major	F	major	AA	26.0	4/4	-1.0	Medium Up Swing	f314e1b5-45b7-39a9-a077-87f90ecf4d9a					
961	dataset/jazz1350/Sippin' At Bells.xml	Sippin' At Bells	Sippin' At Bells [jazz1350]	jazz1350	Miles Davis	1948.0	1948.0	F major	F	major	AA	26.0	4/4	-1.0	Medium Up Swing	f314e1b5-45b7-39a9-a077-87f90ecf4d9a					
962	dataset/jazz1350/Sister Sadie.xml	Sister Sadie	Sister Sadie [jazz1350]	jazz1350	Horace Silver	1959.0	1959.0	G major	G	major	AABA	32.0	4/4	1.0	Medium Up Swing	27e49a72-0ece-3b18-9e2a-9dab2e406f67					
963	dataset/jazz1350/Skippy.xml	Skippy	Skippy [jazz1350]	jazz1350	Thelonious Monk	1952.0	1952.0	Ab major	Ab	major	ABCD	32.0	4/4	-4.0	Medium Swing	b3160db8-4c17-3701-9b1e-5bf18e5c8080					
964	dataset/jazz1350/Skylark.xml	Skylark	Skylark [jazz1350]	jazz1350	Hoagy Carmichael	1941.0	1941.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad	40123b58-fcfb-39ab-884a-fdfbe022ae91	Q7537823	mc0002412341	https://en.wikipedia.org/wiki/Skylark_(song)	original song composed by Hoagy Carmichael, lyrics by Johnny Mercer	Johnny Mercer
965	dataset/jazz1350/Slow Hot Wind.xml	Slow Hot Wind	Slow Hot Wind [jazz1350]	jazz1350	Henry Mancini	1961.0	1961.0	C major	C	major	AABA	32.0	4/4	0.0	Bossa Nova	6875b231-1ef5-4b9d-ab2f-bb7a30799474					Norman Gimbel
966	dataset/jazz1350/Smile.xml	Smile	Smile [jazz1350]	jazz1350	Charlie Chaplin	1936.0	1936.0	F major	F	major	ABAC	34.0	4/4	-1.0	Ballad	fff472ab-6373-386b-8a2b-caf7efe6171e	Q1152776		https://en.wikipedia.org/wiki/Smile_(Charlie_Chaplin_song)	song based on a theme in Charlie Chaplin's Modern Times, lyrics by Geoffrey Parsons and John Turner	Geoffrey Parsons, John Turner
967	dataset/jazz1350/Smoke Gets In Your Eyes.xml	Smoke Gets In Your Eyes	Smoke Gets In Your Eyes [jazz1350]	jazz1350	Jerome Kern	1933.0	1933.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad	f211762d-0892-3cc6-b535-cc43e66d3818	Q1574689		https://en.wikipedia.org/wiki/Smoke_Gets_in_Your_Eyes	"original show tune composed by Jerome Kern, lyrics by Otto Harbach; from the 1933 musical ""Roberta"""	Otto Harbach
968	dataset/jazz1350/Smoke Rings.xml	Smoke Rings	Smoke Rings [jazz1350]	jazz1350	Gene Gifford	1932.0	1932.0	C# major	C#	major	A	16.0	4/4	-5.0	Slow Swing	950cabbb-36b3-43da-a873-4c757844bf2a					Ned Washington
969	dataset/jazz1350/Sno' Peas.xml	Sno' Peas	Sno' Peas [jazz1350]	jazz1350	Phil Markowitz	1991.0	1991.0	Eb minor	Eb	minor	introintroAABA	40.0	3/4	-6.0	Waltz	fc445d77-8981-46df-b8f0-e5ac344f68a5					
970	dataset/jazz1350/So Many Stars.xml	So Many Stars	So Many Stars [jazz1350]	jazz1350	Sergio Mendez			C# major	C#	major	AACD	44.0	4/4	-5.0	Bossa Nova						
971	dataset/jazz1350/So Nice (Summer Samba).xml	So Nice (Summer Samba)	So Nice (Summer Samba) [jazz1350]	jazz1350	Marcos Valle	1965.0	1965.0	F major	F	major	ABAC	32.0	4/4	-1.0	Bossa Nova	697306d9-591a-3fcc-824f-a0137ff90a82	Q7637419		https://en.wikipedia.org/wiki/Summer_Samba	single	Paulo Sérgio Valle
972	dataset/jazz1350/So Tender.xml	So Tender	So Tender [jazz1350]	jazz1350	Keith Jarrett			A major	A	major	AB	32.0	4/4	3.0	Even 8ths	20bd8b70-357b-4e5b-90e0-1b24d9a0f6c2					
973	dataset/jazz1350/So What.xml	So What	So What [jazz1350]	jazz1350	Miles Davis	1959.0	1959.0	D minor	D	minor	AABA	32.0	4/4	-1.0	Up Tempo Swing	2fafd730-423f-342e-b6c7-3a7d6599a72e	Q919291		https://en.wikipedia.org/wiki/So_What_(Miles_Davis_composition)	song by Miles Davis	
974	dataset/jazz1350/Softly, As In A Morning Sunrise.xml	Softly, As In A Morning Sunrise	Softly, As In A Morning Sunrise [jazz1350]	jazz1350	Sigmund Romberg	1928.0	1928.0	C minor	C	minor	AABA	32.0	4/4	-3.0	Medium Swing	234ab69e-e3d7-3165-92f3-f6791caca12f	Q2297573		https://en.wikipedia.org/wiki/Softly,_as_in_a_Morning_Sunrise	operetta song and jazz standard	Oscar Hammerstein II
975	dataset/jazz1350/Solar.xml	Solar	Solar [jazz1350]	jazz1350	Miles Davis	1963.0	1963.0	C minor	C	minor	A	12.0	4/4	-3.0	Medium Swing	d73f8e96-325d-3211-89ba-b3ebd3df6199					
976	dataset/jazz1350/Solitude.xml	Solitude	Solitude [jazz1350]	jazz1350	Duke Ellington	1934.0	1934.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad	c466117a-259d-4133-9cbd-7058d7a919e0	Q833563	mc0002373229	https://en.wikipedia.org/wiki/(In_My)_Solitude	original song composed by Duke Ellington, words by Eddie DeLange and Irving Mills	Eddie DeLange, Irving Mills
