id	file_name	title	title_playlist	tune_mode	year	tune_id	section_name	section_id	chords
143	dataset/jazz1350/Ain't Misbehavin'.xml	Ain't Misbehavin'	Ain't Misbehavin' [jazz1350]	major		42	A	1	C A7 Dm G7 C C7 F Fm C A7 Dm G7 E7 A7 D7 G7
144	dataset/jazz1350/Ain't Misbehavin'.xml	Ain't Misbehavin'	Ain't Misbehavin' [jazz1350]	major		42	A	2	C A7 Dm G7 C C7 F Fm C A7 Dm G7 C Fm C E7
145	dataset/jazz1350/Ain't Misbehavin'.xml	Ain't Misbehavin'	Ain't Misbehavin' [jazz1350]	major		42	B	3	Am F7 D7 A7 G E7 Am D7 G A7 D7 G7
146	dataset/jazz1350/Ain't Misbehavin'.xml	Ain't Misbehavin'	Ain't Misbehavin' [jazz1350]	major		42	A	4	C A7 Dm G7 C C7 F Fm C A7 Dm G7 C Am Dm G7
147	dataset/jazz1350/Ain't She Sweet.xml	Ain't She Sweet	Ain't She Sweet [jazz1350]	major		43	A	1	C F#7 G7 C F#7 G7 C E7 A7 D7 G7 C G7
148	dataset/jazz1350/Ain't She Sweet.xml	Ain't She Sweet	Ain't She Sweet [jazz1350]	major		43	A	2	C F#7 G7 C F#7 G7 C E7 A7 D7 G7 C7
149	dataset/jazz1350/Ain't She Sweet.xml	Ain't She Sweet	Ain't She Sweet [jazz1350]	major		43	B	3	F7 F7 C C7 F7 F7 C Dm G7
150	dataset/jazz1350/Ain't She Sweet.xml	Ain't She Sweet	Ain't She Sweet [jazz1350]	major		43	A	4	C F#7 G7 C F#7 G7 C E7 A7 D7 G7 C F7 C
151	dataset/jazz1350/Airegin.xml	Airegin	Airegin [jazz1350]	minor		44	A	1	Am E7 Am A7 Dm A7 Dm Dm
152	dataset/jazz1350/Airegin.xml	Airegin	Airegin [jazz1350]	minor		44	B	2	F F#m B7 E Fm Bb7 Eb Em A7 D D Dm G7 C Bm7b5 E7
153	dataset/jazz1350/Airegin.xml	Airegin	Airegin [jazz1350]	minor		44	A	3	Am E7 Am A7 Dm A7 Dm Dm
154	dataset/jazz1350/Airegin.xml	Airegin	Airegin [jazz1350]	minor		44	C	4	F F#m B7 Em7b5 A7 Dm G7 C Bm7b5 E7
155	dataset/jazz1350/Airmail Special.xml	Airmail Special	Airmail Special [jazz1350]	major		45	intro	1	C C C C C C C C Cdim Cdim Cdim Cdim Cdim Bdim Bbdim Ab7 G7
156	dataset/jazz1350/Airmail Special.xml	Airmail Special	Airmail Special [jazz1350]	major		45	A	2	C C F G C C F G C C7 F F#dim C C
157	dataset/jazz1350/Airmail Special.xml	Airmail Special	Airmail Special [jazz1350]	major		45	A	3	C C F G C C F G C C7 F F#dim C C
158	dataset/jazz1350/Airmail Special.xml	Airmail Special	Airmail Special [jazz1350]	major		45	B	4	Cdim Cdim Cdim Cdim Cdim Bdim Bbdim Ab7 G7
159	dataset/jazz1350/Aisha.xml	Aisha	Aisha [jazz1350]	minor		46	A	1	Am Gm Am Fm Fm Bb7 Gm C7 Am D7 G7 C7 Fm E7
160	dataset/jazz1350/Aisha.xml	Aisha	Aisha [jazz1350]	minor		46	A	2	Am Gm Am Fm Fm Bb7 Gm C7 Am D7 Gm C7 Bm E7
161	dataset/jazz1350/Aisha.xml	Aisha	Aisha [jazz1350]	minor		46	B	3	A D7 A D7 C# F#7 C# F#7 B E7 B E7 Eb F# A Bm E7
162	dataset/jazz1350/Aisha.xml	Aisha	Aisha [jazz1350]	minor		46	A	4	Am Gm Am Fm Fm Bb7 Gm C7 Am D7 G7 C7 Fm E7 Gm C7 Fm Bb7 Ebm Ab7 F#7
163	dataset/jazz1350/Alexander's Ragtime Band.xml	Alexander's Ragtime Band	Alexander's Ragtime Band [jazz1350]	major		47	A	1	C C D7 G7 C F F F F
164	dataset/jazz1350/Alexander's Ragtime Band.xml	Alexander's Ragtime Band	Alexander's Ragtime Band [jazz1350]	major		47	B	2	C C C C D7 D7 G7 Dm G7
165	dataset/jazz1350/Alexander's Ragtime Band.xml	Alexander's Ragtime Band	Alexander's Ragtime Band [jazz1350]	major		47	A	3	C C D7 G7 C F F F F
166	dataset/jazz1350/Alexander's Ragtime Band.xml	Alexander's Ragtime Band	Alexander's Ragtime Band [jazz1350]	major		47	C	4	C C7 F F#dim C C G7 C
167	dataset/jazz1350/Alfie's Theme.xml	Alfie's Theme	Alfie's Theme [jazz1350]	minor		48	A	1	Am Am F#m7b5 F Am F#m7b5 Bm7b5 E7 Am Am F#m7b5 F Am F#m7b5 Bm7b5 E7 Am
168	dataset/jazz1350/Alfie's Theme.xml	Alfie's Theme	Alfie's Theme [jazz1350]	minor		48	A	2	Am Am F#m7b5 F Am F#m7b5 Bm7b5 E7 Am Am F#m7b5 F Am F#m7b5 Bm7b5 E7 Am
169	dataset/jazz1350/Alfie's Theme.xml	Alfie's Theme	Alfie's Theme [jazz1350]	minor		48	B	3	Am G7 F7 E7 Am G7 F7 E7 Am G7 F7 E7 Am G7 F7 E7
170	dataset/jazz1350/Alfie's Theme.xml	Alfie's Theme	Alfie's Theme [jazz1350]	minor		48	A	4	Am Am F#m7b5 F Am F#m7b5 Bm7b5 E7 Am Am F#m7b5 F Am F#m7b5 Bm7b5 E7 Am
171	dataset/jazz1350/Alfie.xml	Alfie	Alfie [jazz1350]	major		49	A	1	C G7sus4 C Em A7 Dm Em Am Dm G7sus4 Cdim G7sus4 G7 G7
172	dataset/jazz1350/Alfie.xml	Alfie	Alfie [jazz1350]	major		49	A	2	C G7sus4 C Em A7 Dm Em Am Dm G7sus4 Cdim
173	dataset/jazz1350/Alfie.xml	Alfie	Alfie [jazz1350]	major		49	B	3	Bm Cm D7 Bm D7sus4 Bm Cm D7 G7sus4 G G7
174	dataset/jazz1350/Alfie.xml	Alfie	Alfie [jazz1350]	major		49	A	4	C G7sus4 F#m7b5 F7 Em Am F#m7b5 F7 Em Am D7 Dm G7sus4 Cdim G7sus4 C#dim Dm C#dim C
175	dataset/jazz1350/Alice In Wonderland.xml	Alice In Wonderland	Alice In Wonderland [jazz1350]	major		50	A	1	Dm G7 C F Bm7b5 E7 Am Eb7 Dm G7 Em Am Dm G7 Em A7
176	dataset/jazz1350/Alice In Wonderland.xml	Alice In Wonderland	Alice In Wonderland [jazz1350]	major		50	A	2	Dm G7 C F Bm7b5 E7 Am Eb7 Dm G7 Em Am Dm G7 C C
177	dataset/jazz1350/Alice In Wonderland.xml	Alice In Wonderland	Alice In Wonderland [jazz1350]	major		50	B	3	D7 G7 Em Am Dm G7 C F F#m7b5 B7 Em A7 Dm A7 Dm G7
178	dataset/jazz1350/All About Ronnie.xml	All About Ronnie	All About Ronnie [jazz1350]	major		51	A	1	F7 F7 C G7sus4 C Dm G7sus4 G7 C G7sus4 C F Em7b5 A7 Dm A7 Dm F#m7b5 B7 Dm G7sus4
179	dataset/jazz1350/All About Ronnie.xml	All About Ronnie	All About Ronnie [jazz1350]	major		51	B	2	F7 F7 C G7sus4 C Dm G7sus4 G7 Bm7b5 E7 F Bb7 C A7 D7 G7 C D7 G7sus4
180	dataset/jazz1350/All Blues.xml	All Blues	All Blues [jazz1350]	major		52	A	1	C7 C7 C7 C7 C7 C7 C7 C7 F7 F7 F7 F7 C7 C7 C7 C7 G7 G7 Ab7 G7 C7 C7 C7 C7
181	dataset/jazz1350/All By Myself.xml	All By Myself	All By Myself [jazz1350]	major		53	A	1	C C D7 Am D7 G7 Dm G7 Em A7 Dm G7
182	dataset/jazz1350/All By Myself.xml	All By Myself	All By Myself [jazz1350]	major		53	B	2	C C F#m B7 E7 Am Am7b5 D7 Dm Dm7b5 G7
183	dataset/jazz1350/All By Myself.xml	All By Myself	All By Myself [jazz1350]	major		53	A	3	C C D7 Am D7 G7 Dm G7 E7 E7 E7
184	dataset/jazz1350/All By Myself.xml	All By Myself	All By Myself [jazz1350]	major		53	C	4	F F#dim C B7 Em7b5 A7 Am D7 Dm G7 C Am Dm G7
185	dataset/jazz1350/All God's Chillun Got Rhythm.xml	All God's Chillun Got Rhythm	All God's Chillun Got Rhythm [jazz1350]	major		54	A	1	C Am Dm G7 Em A7 Dm G7 C Am Dm G7 Em7b5 A7
186	dataset/jazz1350/All God's Chillun Got Rhythm.xml	All God's Chillun Got Rhythm	All God's Chillun Got Rhythm [jazz1350]	major		54	B	2	F#m7b5 B7 Em A7 Dm G7 C E7 Am D7 G7
187	dataset/jazz1350/All God's Chillun Got Rhythm.xml	All God's Chillun Got Rhythm	All God's Chillun Got Rhythm [jazz1350]	major		54	A	3	C Am Dm G7 Em A7 Dm G7 C Am Dm G7 Em7b5 A7
188	dataset/jazz1350/All God's Chillun Got Rhythm.xml	All God's Chillun Got Rhythm	All God's Chillun Got Rhythm [jazz1350]	major		54	C	4	F#m7b5 B7 Em A7 Dm G7 Bb7 A7 Dm G7 C C
189	dataset/jazz1350/All My Tomorrows.xml	All My Tomorrows	All My Tomorrows [jazz1350]	major		55	A	1	Dm Fm Bb7 Em Ebdim Dm Em A7 Dm G7 Em A7
190	dataset/jazz1350/All My Tomorrows.xml	All My Tomorrows	All My Tomorrows [jazz1350]	major		55	A	2	Dm Fm Bb7 Em Ebdim Dm Em A7 Dm G7 Gm C7
191	dataset/jazz1350/All My Tomorrows.xml	All My Tomorrows	All My Tomorrows [jazz1350]	major		55	B	3	F Fm Bb7 Em A7 Bm7b5 E7 Am Dm G7 Em7b5 A7 Dm Em A7
192	dataset/jazz1350/All My Tomorrows.xml	All My Tomorrows	All My Tomorrows [jazz1350]	major		55	A	4	Dm Fm Bb7 Em Ebdim Dm Em A7 Dm G7 Em A7 Dm Fm G7 C Em A7
193	dataset/jazz1350/All Of A Sudden My Heart Sings.xml	All Of A Sudden My Heart Sings	All Of A Sudden My Heart Sings [jazz1350]	major		56	A	1	C C G7 G7 C7 C7 F Fm C Gm A7 D7 G7 Em G7 C C
194	dataset/jazz1350/All Of A Sudden My Heart Sings.xml	All Of A Sudden My Heart Sings	All Of A Sudden My Heart Sings [jazz1350]	major		56	B	2	Am Am Em Em F F7 C C C7 F Fm C A7 D7 D7 G7 C C
195	dataset/jazz1350/All Of Me.xml	All Of Me	All Of Me [jazz1350]	major		57	A	1	C C E7 E7 A7 A7 Dm Dm
196	dataset/jazz1350/All Of Me.xml	All Of Me	All Of Me [jazz1350]	major		57	B	2	E7 E7 Am Am D7 D7 Dm G7
197	dataset/jazz1350/All Of Me.xml	All Of Me	All Of Me [jazz1350]	major		57	A	3	C C E7 E7 A7 A7 Dm Dm
198	dataset/jazz1350/All Of Me.xml	All Of Me	All Of Me [jazz1350]	major		57	C	4	F Fm Em A7 Dm G7 C Ebdim Dm G7
199	dataset/jazz1350/All Of You.xml	All Of You	All Of You [jazz1350]	major		58	A	1	Fm C Fm Fm Fm C Fm Fm
200	dataset/jazz1350/All Of You.xml	All Of You	All Of You [jazz1350]	major		58	B	2	Em A7 Dm G7 C B7 Bb7 A7 Dm G7
201	dataset/jazz1350/All Of You.xml	All Of You	All Of You [jazz1350]	major		58	A	3	Fm C Fm Fm Fm C Em A7
202	dataset/jazz1350/All Of You.xml	All Of You	All Of You [jazz1350]	major		58	C	4	F F#m7b5 B7 Em A7 Dm A7 Dm G7 C C
203	dataset/jazz1350/All Or Nothing At All.xml	All Or Nothing At All	All Or Nothing At All [jazz1350]	minor		59	A	1	Am Am Am Am Am Am Bb7 Bb7 Gm Gm Dm Ebdim Dm C#7 C Bm7b5 E7
204	dataset/jazz1350/All Or Nothing At All.xml	All Or Nothing At All	All Or Nothing At All [jazz1350]	minor		59	A	2	Am Am Am Am Am Am Bb7 Bb7 Gm Gm Dm Ebdim Dm C#7 C Bbm Eb7
205	dataset/jazz1350/All Or Nothing At All.xml	All Or Nothing At All	All Or Nothing At All [jazz1350]	minor		59	B	3	Ab Ab Ab Bbm Eb7 Ab Ab Bbm Eb7 Bbm Eb7 Bbm Gm7b5 C7 Fm Fm C#7 C7 Bm7b5 E7
206	dataset/jazz1350/All Or Nothing At All.xml	All Or Nothing At All	All Or Nothing At All [jazz1350]	minor		59	C	4	Am Am Am Am Am Am Bb7 Bb7 Gm Gm Dm E7 Am Fm C E7
207	dataset/jazz1350/All The Things You Are.xml	All The Things You Are	All The Things You Are [jazz1350]	major		60	A	1	Am Dm G7 C F F#m B7 E E
208	dataset/jazz1350/All The Things You Are.xml	All The Things You Are	All The Things You Are [jazz1350]	major		60	B	2	Em Am D7 G C C#m F#7 B B
209	dataset/jazz1350/All The Things You Are.xml	All The Things You Are	All The Things You Are [jazz1350]	major		60	C	3	C#m F#7 B B Bbm7b5 Eb7 Ab E7
210	dataset/jazz1350/All The Things You Are.xml	All The Things You Are	All The Things You Are [jazz1350]	major		60	D	4	Am Dm G7 C F Fm Em Ebdim Dm G7 C Bm7b5 E7
211	dataset/jazz1350/All The Way.xml	All The Way	All The Way [jazz1350]	major		61	A	1	C E7 Am D7 G7 Dm Bbm G7 C Gm C7 F G7 G7 E7 Am F G7 Abdim Am Fm G7
212	dataset/jazz1350/All The Way.xml	All The Way	All The Way [jazz1350]	major		61	B	2	C E7 Am D7 G7 Dm Bbm G7 C Gm C7 F G7 G7 E7 Am Fm C Bb7 A7 F#m7b5 G7 Em7b5 A7 Dm G7 C G7
213	dataset/jazz1350/All Through The Day.xml	All Through The Day	All Through The Day [jazz1350]	major		62	A	1	C Dm G7 C Dm G7 C Am D7 Dm G7
214	dataset/jazz1350/All Through The Day.xml	All Through The Day	All Through The Day [jazz1350]	major		62	B	2	C Dm G7 C Dm G7 C Am Dm G7 C C
215	dataset/jazz1350/All Through The Day.xml	All Through The Day	All Through The Day [jazz1350]	major		62	C	3	Dm G7 Dm G7 G7 Dm Am D7 Dm G7 G7
216	dataset/jazz1350/All Through The Day.xml	All Through The Day	All Through The Day [jazz1350]	major		62	D	4	Eb Fm Bb7 Eb Dm G7 C Am Dm G7 C C
217	dataset/jazz1350/All Through The Night.xml	All Through The Night	All Through The Night [jazz1350]	major		63	A	1	C Bm7b5 E7 Am Ab7 Gm C7 F Fm Bb7 Eb Eb Em7b5 A7 Dm7b5 G7 C A7 Dm G7
218	dataset/jazz1350/All Through The Night.xml	All Through The Night	All Through The Night [jazz1350]	major		63	A	2	C Bm7b5 E7 Am Ab7 Gm C7 F Fm Bb7 Eb Eb B B7 Fm7b5 Bb7 Eb Eb Dm7b5 G7
219	dataset/jazz1350/All Through The Night.xml	All Through The Night	All Through The Night [jazz1350]	major		63	B	3	Cm Am7b5 Dm7b5 G7 Bbm Eb7 Ab Ab Dm7b5 G7 Cm Cm Am7b5 D7 Dm7b5 G7
220	dataset/jazz1350/All Through The Night.xml	All Through The Night	All Through The Night [jazz1350]	major		63	C	4	C Bm7b5 E7 Am Ab7 Gm C7 F F Fm Bb7 Em A7 Dm G7 C A7 Dm G7
221	dataset/jazz1350/All Too Soon.xml	All Too Soon	All Too Soon [jazz1350]	major		64	A	1	C Am Dm G7 C C7 F Bb7 Em A7 Dm G7 Em A7 Dm G7
222	dataset/jazz1350/All Too Soon.xml	All Too Soon	All Too Soon [jazz1350]	major		64	A	2	C Am Dm G7 C C7 F Bb7 Em A7 Dm G7 C Bb7 C G7
223	dataset/jazz1350/All Too Soon.xml	All Too Soon	All Too Soon [jazz1350]	major		64	B	3	C G7 C7 Gm C7 F B7 Bb7 A7 D7 G7
224	dataset/jazz1350/All Too Soon.xml	All Too Soon	All Too Soon [jazz1350]	major		64	A	4	C Am Dm G7 C C7 F Bb7 Em A7 Dm G7 C Am Dm G7
225	dataset/jazz1350/Almost Like Being In Love.xml	Almost Like Being In Love	Almost Like Being In Love [jazz1350]	major		65	A	1	F G7 C Em A7 Dm G7 C Gm C7
226	dataset/jazz1350/Almost Like Being In Love.xml	Almost Like Being In Love	Almost Like Being In Love [jazz1350]	major		65	A	2	F G7 C Em A7 Dm G7 C C
227	dataset/jazz1350/Almost Like Being In Love.xml	Almost Like Being In Love	Almost Like Being In Love [jazz1350]	major		65	B	3	Bm E7 A A Am D7 Bm E7
228	dataset/jazz1350/Almost Like Being In Love.xml	Almost Like Being In Love	Almost Like Being In Love [jazz1350]	major		65	A	4	F G7 C Em A7 Dm Ebdim C Ebdim Dm G7 C Gm C7
229	dataset/jazz1350/Alone Together.xml	Alone Together	Alone Together [jazz1350]	minor		66	A	1	Am Bm7b5 E7 Am Bm7b5 E7 Am Em7b5 A7 Dm Dm F#m B7 Dm G7 C Bm7b5 E7 A A
230	dataset/jazz1350/Alone Together.xml	Alone Together	Alone Together [jazz1350]	minor		66	A	2	Am Bm7b5 E7 Am Bm7b5 E7 Am Em7b5 A7 Dm Dm F#m B7 Dm G7 C Bm7b5 E7 A A
231	dataset/jazz1350/Alone Together.xml	Alone Together	Alone Together [jazz1350]	minor		66	B	3	Em7b5 A7 Dm Dm Dm7b5 G7 C Bm7b5 E7
232	dataset/jazz1350/Alone Together.xml	Alone Together	Alone Together [jazz1350]	minor		66	A	4	Am Bm7b5 E7 Am Bm7b5 E7 Am F#m7b5 F7 E7 Am Bm7b5 E7
233	dataset/jazz1350/Alone Too Long.xml	Alone Too Long	Alone Too Long [jazz1350]	major		67	A	1	C C C#dim Dm G7 Dm G7 Dm G7 C Am Dm G7
234	dataset/jazz1350/Alone Too Long.xml	Alone Too Long	Alone Too Long [jazz1350]	major		67	A	2	C C C#dim Dm G7 Dm G7 Dm G7 C Bm7b5 E7
235	dataset/jazz1350/Alone Too Long.xml	Alone Too Long	Alone Too Long [jazz1350]	major		67	B	3	Am Am Am F7 E7 Am Am Am Am D7 Dm G7
236	dataset/jazz1350/Alone Too Long.xml	Alone Too Long	Alone Too Long [jazz1350]	major		67	A	4	C C C#dim Dm G7 Dm G7 Dm G7 C Am Dm G7
237	dataset/jazz1350/Along Came Betty.xml	Along Came Betty	Along Came Betty [jazz1350]	major		68	A	1	Dm Ebm Ab7 Dm Ebm Ab7 C# C7 B Bb7 Bbm Bm E7 Bbm Bm E7 A C#7 F#m B7
238	dataset/jazz1350/Along Came Betty.xml	Along Came Betty	Along Came Betty [jazz1350]	major		68	B	2	Em A7 C#m7b5 F#7 Bm Bm Abm7b5 C#7 Am D7
239	dataset/jazz1350/Along Came Betty.xml	Along Came Betty	Along Came Betty [jazz1350]	major		68	C	3	Dm Ebm Ab7 Dm Ebm Ab7 Em7b5 A7 Dm7b5 G7 C Ebm Ab7
240	dataset/jazz1350/Always And Forever.xml	Always And Forever	Always And Forever [jazz1350]	minor		69	intro	1	Am Dm Am Dm Dm
241	dataset/jazz1350/Always And Forever.xml	Always And Forever	Always And Forever [jazz1350]	minor		69	A	2	Am Dm Em F G7 E7 Am Ab C F#m7b5 F Eb D7 G7sus4 C Fm E
242	dataset/jazz1350/Always And Forever.xml	Always And Forever	Always And Forever [jazz1350]	minor		69	B	3	Am Dm Em Fm Bb7 Eb Bb C# Cm Ab Fm Gm Am7b5 D7 G Bm7b5 E7
243	dataset/jazz1350/Always And Forever.xml	Always And Forever	Always And Forever [jazz1350]	minor		69	C	4	Am Dm Em F G7 E7 Am Ab C F#m7b5 F Eb D7 F C Fm C Fm
244	dataset/jazz1350/Always.xml	Always	Always [jazz1350]	major		70	A	1	C F Em A7 Dm G7 C Dm G7
245	dataset/jazz1350/Always.xml	Always	Always [jazz1350]	major		70	B	2	C F#m7b5 B7 E C#7 F#m B7 E7 A7 D7 G7
246	dataset/jazz1350/Always.xml	Always	Always [jazz1350]	major		70	C	3	C F Em D7 C Bb7 A7 A7 Dm Gm C7
247	dataset/jazz1350/Always.xml	Always	Always [jazz1350]	major		70	D	4	F Fm Bb7 Em A7 Dm G7 C Dm G7
248	dataset/jazz1350/Am I Blue.xml	Am I Blue	Am I Blue [jazz1350]	major		71	A	1	C Em A7 Dm G7 C7 A7 D7 G7 C A7 Dm G7
249	dataset/jazz1350/Am I Blue.xml	Am I Blue	Am I Blue [jazz1350]	major		71	A	2	C Em A7 Dm G7 C7 A7 D7 G7 C C B7
250	dataset/jazz1350/Am I Blue.xml	Am I Blue	Am I Blue [jazz1350]	major		71	B	3	Em Em F#m7b5 B7 F#m7b5 B7 Em A7 Dm G7
251	dataset/jazz1350/Am I Blue.xml	Am I Blue	Am I Blue [jazz1350]	major		71	C	4	C Em A7 Dm G7 C7 A7 D7 G7 C Dm G7
252	dataset/jazz1350/Among My Souvenirs.xml	Among My Souvenirs	Among My Souvenirs [jazz1350]	major		72	A	1	C C#dim Dm G7 C C Ebdim Dm G7 C
253	dataset/jazz1350/Among My Souvenirs.xml	Among My Souvenirs	Among My Souvenirs [jazz1350]	major		72	A	2	C C#dim Dm G7 C C Ebdim Dm G7 C C7
254	dataset/jazz1350/Among My Souvenirs.xml	Among My Souvenirs	Among My Souvenirs [jazz1350]	major		72	B	3	F Dm G7 C Am Dm G7 E7 Am D7 G7
255	dataset/jazz1350/Among My Souvenirs.xml	Among My Souvenirs	Among My Souvenirs [jazz1350]	major		72	A	4	C C#dim Dm G7 G7 C C Ebdim Dm G7 C Dm G7
256	dataset/jazz1350/Ana Maria.xml	Ana Maria	Ana Maria [jazz1350]	major		73	A	1	C Ab C7sus4 Ab F# B C#m Eb Cm F7sus4 G F7sus4 C# Eb C# C7sus4 Ab C7sus4 Ab
257	dataset/jazz1350/Ana Maria.xml	Ana Maria	Ana Maria [jazz1350]	major		73	B	2	C C7sus4 Ab A7 Ab7sus4 G Bb7 Ebm C#m Eb Cm F7sus4 Eb Dm Bbm Eb7sus4 Eb7sus4 F#7sus4 F#7sus4
258	dataset/jazz1350/Ana Maria.xml	Ana Maria	Ana Maria [jazz1350]	major		73	C	3	Em Em Abm Abm G Bb7 Ebm C#m Eb Cm F7sus4 Eb Dm Bbm Am C7sus4 Ab Eb Dm Bbm Am
259	dataset/jazz1350/Angel Eyes.xml	Angel Eyes	Angel Eyes [jazz1350]	minor		74	A	1	Am B7 Bb7 Am F7 Am F#m7b5 Bm7b5 E7 Am B7 Bb7 Am F#7 F7 E7 Am
260	dataset/jazz1350/Angel Eyes.xml	Angel Eyes	Angel Eyes [jazz1350]	minor		74	A	2	Am B7 Bb7 Am F7 Am F#m7b5 Bm7b5 E7 Am B7 Bb7 Am F#7 F7 E7 Am
261	dataset/jazz1350/Angel Eyes.xml	Angel Eyes	Angel Eyes [jazz1350]	minor		74	B	3	Gm C7 F D7 Gm C7 F F#m B7 E Bbm Eb7 Bm E7
262	dataset/jazz1350/Angel Eyes.xml	Angel Eyes	Angel Eyes [jazz1350]	minor		74	A	4	Am B7 Bb7 Am F7 Am F#m7b5 Bm7b5 E7 Am B7 Bb7 Am F#7 F7 E7 Am
263	dataset/jazz1350/Anthropology.xml	Anthropology	Anthropology [jazz1350]	major		75	A	1	C A7 Dm G7 Em A7 Dm G7 Gm C7 F7 Bb7 Em A7 Dm G7
264	dataset/jazz1350/Anthropology.xml	Anthropology	Anthropology [jazz1350]	major		75	A	2	C A7 Dm G7 Em A7 Dm G7 Gm C7 F7 Bb7 Dm G7 C
265	dataset/jazz1350/Anthropology.xml	Anthropology	Anthropology [jazz1350]	major		75	B	3	E7 E7 A7 A7 D7 D7 G7 G7
266	dataset/jazz1350/Anthropology.xml	Anthropology	Anthropology [jazz1350]	major		75	A	4	C A7 Dm G7 Em A7 Dm G7 Gm C7 F7 Bb7 Dm G7 C
267	dataset/jazz1350/Anything Goes.xml	Anything Goes	Anything Goes [jazz1350]	major		76	A	1	C C C C7 F Bb7 C Am Dm G7
268	dataset/jazz1350/Anything Goes.xml	Anything Goes	Anything Goes [jazz1350]	major		76	A	2	C C C C7 F Bb7 C F#m B7
269	dataset/jazz1350/Anything Goes.xml	Anything Goes	Anything Goes [jazz1350]	major		76	B	3	E C#7 F#m B7 E7 B7 Em A7 Dm G7
270	dataset/jazz1350/Anything Goes.xml	Anything Goes	Anything Goes [jazz1350]	major		76	C	4	C C C C7 F Em Dm G7sus4 C Am Dm G7
271	dataset/jazz1350/April In Paris.xml	April In Paris	April In Paris [jazz1350]	major		77	A	1	G7sus4 C Dm7b5 G7 C C Gm C7
272	dataset/jazz1350/April In Paris.xml	April In Paris	April In Paris [jazz1350]	major		77	B	2	F F Bm7b5 E7 Am Am F#m7b5 B7 Bm E7 Em7b5 A7
273	dataset/jazz1350/April In Paris.xml	April In Paris	April In Paris [jazz1350]	major		77	C	3	F#m7b5 Fdim C Ebdim Dm7b5 G7 C Bm7b5 E7 Am Am F#m7b5 B7 E Dm G7
274	dataset/jazz1350/April In Paris.xml	April In Paris	April In Paris [jazz1350]	major		77	D	4	G7sus4 C Em7b5 A7 D7 Dm7b5 G7 C C
275	dataset/jazz1350/April Joy.xml	April Joy	April Joy [jazz1350]	major		78	A	1	F F Em Em F F E E F Em F Em A A
276	dataset/jazz1350/April Joy.xml	April Joy	April Joy [jazz1350]	major		78	B	2	Am F Em Em F F C F F Em F F C F Bm7b5 E7sus4 A7sus4 A7sus4
277	dataset/jazz1350/April Skies.xml	April Skies	April Skies [jazz1350]	major		79	A	1	C Dm Em F7 Cm F7 Cm F7 Dm G7 Em A7 Dm G7 C C
278	dataset/jazz1350/April Skies.xml	April Skies	April Skies [jazz1350]	major		79	B	2	Fm Bb7 Eb Gm F#7 Fm Bb7 Eb Eb Dm G7 C C Bm E7 A Dm G7
279	dataset/jazz1350/April.xml	April	April [jazz1350]	major		80	A	1	C C F7 F7 F7 F7 F7 F7 Ab7 G7 Em7b5 A7 Dm G7 C C
280	dataset/jazz1350/April.xml	April	April [jazz1350]	major		80	B	2	Fm Fm F#dim Eb Eb Edim Fm Bb7 Gm Gm
281	dataset/jazz1350/April.xml	April	April [jazz1350]	major		80	C	3	Dm G7 C C Bm E7 A Ab7 G7
282	dataset/jazz1350/April.xml	April	April [jazz1350]	major		80	A	4	C C F7 F7 F7 F7 F7 F7 Ab7 G7 Em7b5 A7 Dm G7 C C
283	dataset/jazz1350/Aren't You Glad You're You.xml	Aren't You Glad You're You	Aren't You Glad You're You [jazz1350]	major		81	A	1	C Dm Ebdim G7 C G7 C D7 G D7 G G7 C Dm Ebdim E B7 E F#m B7 E F#m B7 E G7
284	dataset/jazz1350/Aren't You Glad You're You.xml	Aren't You Glad You're You	Aren't You Glad You're You [jazz1350]	major		81	B	2	Gm C7 F Fm Eb G7 C Dm G7 C Dm Ebdim G7 C G7 C A7 Dm G7 C
285	dataset/jazz1350/Arise, Her Eyes.xml	Arise, Her Eyes	Arise, Her Eyes [jazz1350]	major		82	A	1	C Fm Cdim C7 C#dim F#m F#m C# F# Abm F#dim F#dim Abdim Bbm Bbm F Edim E7 Adim A Ddim D7 Gdim G
286	dataset/jazz1350/Armando's Rhumba.xml	Armando's Rhumba	Armando's Rhumba [jazz1350]	minor		83	A	1	Am B7 E7 Am Am B7 E7 Am
287	dataset/jazz1350/Armando's Rhumba.xml	Armando's Rhumba	Armando's Rhumba [jazz1350]	minor		83	B	2	A7 Dm B7 Em Fdim B7 G7sus4 G7sus4 G7sus4 G7sus4 C E7
288	dataset/jazz1350/As Long As I Live.xml	As Long As I Live	As Long As I Live [jazz1350]	major		84	A	1	C Bm7b5 E7 A7 Em A7 D7 Dm G7 C Am Dm G7
289	dataset/jazz1350/As Long As I Live.xml	As Long As I Live	As Long As I Live [jazz1350]	major		84	A	2	C Bm7b5 E7 A7 Em A7 D7 Dm G7 C F7 C
290	dataset/jazz1350/As Long As I Live.xml	As Long As I Live	As Long As I Live [jazz1350]	major		84	B	3	Gm C7 F Fm Bb7 C Bm7b5 E7 Am D7 Dm G7
291	dataset/jazz1350/As Long As I Live.xml	As Long As I Live	As Long As I Live [jazz1350]	major		84	A	4	C Bm7b5 E7 A7 Em A7 D7 Dm G7 C F7 C
